FIDate,UniqueCarrier,delayFlag,Count,DepDelayMin,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
4/30/16,HR,1,842,32513,12977,2055,4294,56,10865
5/1/16,HR,1,1068,39603,13309,4705,12248,41,12650
5/2/16,HR,1,945,38995,11529,4301,13395,12,13833
5/3/16,HR,1,818,24531,8927,968,7305,95,7802
5/4/16,HR,1,891,46865,9453,8288,15411,37,19626
5/5/16,HR,1,964,32347,13682,67,7717,5,9578
5/6/16,HR,1,919,27671,8845,575,8288,62,8391
5/7/16,HR,1,569,15487,7652,24,2320,40,3157
5/8/16,HR,1,717,24388,11156,1358,4515,62,6998
5/9/16,HR,1,764,22248,9416,103,6480,24,6562
5/10/16,HR,1,534,15222,4600,2947,5685,0,4025
5/11/16,HR,1,673,20355,7000,368,4252,113,7822
5/12/16,HR,1,923,35895,14653,2659,7611,49,11739
5/13/16,HR,1,809,22188,5788,49,4808,132,8758
5/14/16,HR,1,676,21147,10153,794,2864,62,4633
5/15/16,HR,1,740,19447,6654,10,2996,179,6419
5/16/16,HR,1,775,21079,8184,383,4178,60,4929
5/17/16,HR,1,658,17677,7681,333,5056,52,4954
5/18/16,HR,1,735,19820,7754,1156,5726,0,5839
5/19/16,HR,1,853,27174,9913,1199,4871,16,9839
5/20/16,HR,1,824,25316,9040,35,5651,89,8970
5/21/16,HR,1,622,20111,6414,1918,4047,3,6558
5/22/16,HR,1,638,17138,7644,19,2344,103,4303
5/23/16,HR,1,912,31600,8602,1179,9561,26,15300
5/24/16,HR,1,694,18175,5873,737,6394,0,5264
5/25/16,HR,1,770,28157,9197,2746,10860,45,7041
5/26/16,HR,1,1204,58335,15103,8116,18911,45,24834
5/27/16,HR,1,1215,65277,20907,2713,8878,58,31764
5/28/16,HR,1,651,24954,9855,559,1233,83,8630
5/29/16,HR,1,639,22977,7408,3282,4401,22,7626
5/30/16,HR,1,744,19861,7468,375,3272,46,6527
5/31/16,HR,1,1058,72809,15862,16876,21537,23,26871
6/1/16,HR,1,1160,38733,16790,1591,6394,95,11165
6/2/16,HR,1,1249,67093,13821,10680,22926,0,28795
6/3/16,HR,1,1151,40580,16625,673,6994,21,14902
6/4/16,HR,1,862,30705,13505,498,4417,57,10435
6/5/16,HR,1,1084,50065,15840,1094,14025,86,19030
6/6/16,HR,1,832,26785,12073,82,4269,31,8727
6/7/16,HR,1,853,29028,10662,223,6020,34,10618
6/8/16,HR,1,893,29815,11217,152,7267,7,11647
6/9/16,HR,1,1026,29246,9560,94,8079,47,11976
6/10/16,HR,1,938,30841,11384,148,5940,30,12004
6/11/16,HR,1,930,35189,10689,3472,6730,328,13097
6/12/16,HR,1,1115,55997,13015,11197,11832,36,21334
6/13/16,HR,1,1326,77531,23263,6786,12580,71,36681
6/14/16,HR,1,1171,49181,15567,5629,12032,75,18737
6/15/16,HR,1,1182,51694,14008,5889,10533,11,24005
6/16/16,HR,1,1314,62817,17526,2701,19427,36,28341
6/17/16,HR,1,1085,40593,13992,1068,8076,86,16518
6/18/16,HR,1,902,39500,12095,7958,5016,16,11554
6/19/16,HR,1,954,37056,14667,112,3490,131,14240
6/20/16,HR,1,1066,43623,15412,171,4001,16,18567
6/21/16,HR,1,1188,56376,18263,1939,15436,85,25497
6/22/16,HR,1,1258,51983,15454,1519,13178,76,21057
6/23/16,HR,1,1605,75417,20350,1939,25750,99,35947
6/24/16,HR,1,1336,54228,20214,239,9840,37,21910
6/25/16,HR,1,939,31600,11881,208,2371,67,11570
6/26/16,HR,1,1061,38997,15824,856,7410,82,13821
6/27/16,HR,1,1089,57387,16140,7919,11706,109,24260
6/28/16,HR,1,1367,68146,22140,4943,19535,13,26206
6/29/16,HR,1,1136,41245,17688,1240,6765,56,14592
6/30/16,HR,1,1201,43308,15171,829,7424,52,18300
7/1/16,HR,1,1410,65450,18321,6759,20971,19,23510
7/2/16,HR,1,1000,30833,9798,538,3205,79,12629
7/3/16,HR,1,654,20449,8768,442,1719,18,5161
7/4/16,HR,1,897,42900,11835,5008,4276,182,17564
7/5/16,HR,1,1193,55669,14657,6364,12863,16,22590
7/6/16,HR,1,1156,36166,13461,890,8342,61,13337
7/7/16,HR,1,957,32181,9207,1405,10442,115,12488
7/8/16,HR,1,1153,49385,12979,3659,18655,77,19391
7/9/16,HR,1,1066,46464,12306,5031,10127,176,19435
7/10/16,HR,1,1069,35997,13823,74,3656,83,13713
7/11/16,HR,1,993,34108,12907,1937,6225,67,11717
7/12/16,HR,1,842,28647,11254,566,6235,38,10575
7/13/16,HR,1,1083,55486,16364,2395,22264,142,20716
7/14/16,HR,1,1291,52332,18080,1158,11596,116,21469
7/15/16,HR,1,1437,80518,21072,7638,12231,122,41173
7/16/16,HR,1,991,36806,11899,3445,8595,62,12675
7/17/16,HR,1,1033,33112,11884,587,6129,110,10433
7/18/16,HR,1,1144,52208,11786,3371,16792,78,23062
7/19/16,HR,1,1031,36739,13789,648,7955,48,14494
7/20/16,HR,1,840,24775,10104,172,3897,20,8036
7/21/16,HR,1,1250,54813,14165,6422,13834,82,20284
7/22/16,HR,1,1305,44881,16415,919,6861,2,17328
7/23/16,HR,1,1038,43896,12809,4101,10478,97,16580
7/24/16,HR,1,1023,41229,13109,3972,10973,32,13529
7/25/16,HR,1,1324,74143,21488,5102,21971,12,28843
7/26/16,HR,1,1238,47072,18621,145,7497,12,19237
7/27/16,HR,1,1122,53375,15997,4496,14713,115,22421
7/28/16,HR,1,1530,92509,26625,5375,30288,107,36817
7/29/16,HR,1,1592,74366,20529,4686,15980,16,31434
7/30/16,HR,1,1339,68102,21193,2594,15970,130,27325
7/31/16,HR,1,1489,81182,28342,993,12577,89,36564
8/1/16,HR,1,1493,58947,18348,577,11143,128,24987
8/2/16,HR,1,1149,55327,15716,9222,14798,303,18424
8/3/16,HR,1,1112,40636,16815,1954,5206,198,13507
8/4/16,HR,1,1122,41414,15371,470,7326,283,15876
8/5/16,HR,1,1243,44084,14855,765,8682,69,17401
8/6/16,HR,1,901,32671,10666,2755,7592,53,12056
8/7/16,HR,1,1093,46886,12766,5270,9643,77,19170
8/8/16,HR,1,1020,35988,13615,115,4955,6,15337
8/9/16,HR,1,908,32945,11617,2025,5066,4,12841
8/10/16,HR,1,1038,36449,11105,1733,10563,60,13231
8/11/16,HR,1,1098,42674,15324,1379,11829,62,15406
8/12/16,HR,1,1299,75663,17118,10498,26855,62,27349
8/13/16,HR,1,1424,74229,31787,3529,7637,6,26886
8/14/16,HR,1,1162,42644,15034,927,8410,325,17088
8/15/16,HR,1,1289,58173,18956,3478,11903,60,23961
8/16/16,HR,1,1166,47985,16749,2328,14899,19,16998
8/17/16,HR,1,1176,50218,15243,4828,13351,78,20798
8/18/16,HR,1,1395,66885,18283,3792,21300,21,29047
8/19/16,HR,1,1382,78776,15273,9335,31468,37,28828
8/20/16,HR,1,1518,105872,31833,8947,23716,251,43982
8/21/16,HR,1,1427,63800,23110,999,15719,64,23521
8/22/16,HR,1,1074,36823,13067,562,8797,84,12912
8/23/16,HR,1,606,15954,7422,58,1856,0,3909
8/24/16,HR,1,731,26692,7875,2030,6638,0,8803
8/25/16,HR,1,784,24753,11042,197,6494,6,7281
8/26/16,HR,1,825,30069,10751,1427,9579,42,11323
8/27/16,HR,1,558,16113,6108,597,5097,40,4425
8/28/16,HR,1,619,23066,9106,433,5968,1272,6957
8/29/16,HR,1,916,42428,13259,3615,12247,478,14692
8/30/16,HR,1,645,20901,8267,589,7525,3,5178
8/31/16,HR,1,609,18992,9013,356,3700,3,5392
9/1/16,HR,1,1072,42867,14241,3005,17550,7,16198
9/2/16,HR,1,1064,29312,9614,151,8469,11,9934
9/3/16,HR,1,382,9620,3905,261,1225,0,2454
9/4/16,HR,1,342,11002,5526,261,928,82,2090
9/5/16,HR,1,564,16868,8644,19,2195,68,3602
9/6/16,HR,1,621,16777,5335,508,4808,68,5097
9/7/16,HR,1,691,25688,8735,831,11425,47,8065
9/8/16,HR,1,553,15288,6059,3,4016,118,4547
9/9/16,HR,1,555,12148,4851,41,2929,0,3192
9/10/16,HR,1,467,13973,6465,237,3462,48,2968
9/11/16,HR,1,557,13196,5155,157,2032,0,3548
9/12/16,HR,1,611,13827,5931,32,3101,0,3587
9/13/16,HR,1,475,15683,7863,336,4215,0,3848
9/14/16,HR,1,562,14545,5580,274,3221,6,4463
9/15/16,HR,1,758,18885,8826,343,3677,25,4983
9/16/16,HR,1,752,20310,8125,230,4105,49,6545
9/17/16,HR,1,443,11736,5582,64,2071,0,2224
9/18/16,HR,1,697,19367,7184,848,6234,0,5003
9/19/16,HR,1,967,38837,12106,4866,14489,21,14348
9/20/16,HR,1,587,18802,7687,1660,1738,5,4484
9/21/16,HR,1,820,37012,8486,2558,11900,86,15251
9/22/16,HR,1,801,20583,6606,849,4719,44,6319
9/23/16,HR,1,773,19010,6780,663,2696,56,5614
9/24/16,HR,1,596,16770,5651,2284,5100,21,4238
9/25/16,HR,1,989,49824,14349,1789,17737,0,22327
9/26/16,HR,1,1106,42644,11719,5023,7705,6,16345
9/27/16,HR,1,488,13404,5342,274,2208,0,4030
9/28/16,HR,1,672,22196,9100,757,10323,10,7394
9/29/16,HR,1,989,30355,7568,1051,12420,106,10542
9/30/16,HR,1,1040,40456,10176,3105,13208,39,15387
10/1/16,HR,1,602,16906,7624,64,1568,0,3911
10/2/16,HR,1,750,19074,7429,183,3961,41,4537
10/3/16,HR,1,540,12947,5185,0,4022,0,3864
10/4/16,HR,1,491,13665,6682,4,2870,0,3678
10/5/16,HR,1,690,15093,5967,0,2962,42,4246
10/6/16,HR,1,983,13984,6245,165,5738,82,3503
10/7/16,HR,1,1136,19641,6871,177,6214,0,5434
10/8/16,HR,1,717,22352,9158,29,3321,22,7505
10/9/16,HR,1,709,18917,6353,208,5178,0,5583
10/10/16,HR,1,751,24053,8831,42,3153,30,8814
10/11/16,HR,1,529,14006,4710,155,2642,19,3847
10/12/16,HR,1,579,16352,6512,12,4101,0,4048
10/13/16,HR,1,820,21433,5971,111,5680,54,8521
10/14/16,HR,1,904,24486,4963,393,8200,28,9645
10/15/16,HR,1,537,13779,5227,1178,2400,19,2312
10/16/16,HR,1,744,21336,6357,388,6418,0,7024
10/17/16,HR,1,737,17411,6484,129,3702,6,4893
10/18/16,HR,1,552,12922,5283,0,2685,37,2701
10/19/16,HR,1,672,16881,6371,142,5109,0,5349
10/20/16,HR,1,970,25892,9875,104,7925,20,8584
10/21/16,HR,1,874,18878,5206,350,6226,45,5895
10/22/16,HR,1,510,16825,7004,0,1735,48,5549
10/23/16,HR,1,789,22473,7759,15,3888,215,7273
10/24/16,HR,1,844,28787,7907,376,9912,41,9975
10/25/16,HR,1,550,15470,4703,4,5481,24,4271
10/26/16,HR,1,635,19231,8865,44,5424,81,5002
10/27/16,HR,1,800,22304,7955,7,8945,109,5868
10/28/16,HR,1,873,29668,8013,223,11652,11,9613
10/29/16,HR,1,427,11789,5054,0,1602,41,2890
10/30/16,HR,1,658,26470,7867,2366,7527,46,9205
10/31/16,HR,1,449,12505,5476,0,1849,0,2963
11/1/16,HR,1,629,16039,6321,0,3200,176,3907
11/2/16,HR,1,604,20530,4724,490,10526,0,8257
11/3/16,HR,1,871,25459,8499,581,5973,39,9033
11/4/16,HR,1,768,20172,7326,0,5530,61,6572
11/5/16,HR,1,450,11921,3872,94,1333,141,3861
11/6/16,HR,1,622,16400,4807,199,3242,18,5792
11/7/16,HR,1,793,32318,8380,885,11119,144,15356
11/8/16,HR,1,520,13075,6515,0,3196,4,2280
11/9/16,HR,1,584,14342,5483,106,8731,63,2474
11/10/16,HR,1,777,17218,6530,42,3924,58,3531
11/11/16,HR,1,975,25622,8826,47,6397,56,7529
11/12/16,HR,1,466,12547,5216,124,1917,13,2200
11/13/16,HR,1,654,15635,6717,48,2259,7,2957
11/14/16,HR,1,734,17883,6890,25,3236,12,4034
11/15/16,HR,1,745,24533,5526,310,8636,219,9023
11/16/16,HR,1,566,11136,4289,14,1428,22,2703
11/17/16,HR,1,681,16425,5513,15,2717,105,5308
11/18/16,HR,1,813,21819,6058,60,6107,0,10114
11/19/16,HR,1,589,17391,6325,60,3652,26,4646
11/20/16,HR,1,684,19709,6030,220,6581,108,5641
11/21/16,HR,1,587,12102,3743,66,4477,3,2803
11/22/16,HR,1,637,20918,5487,198,7939,22,6887
11/23/16,HR,1,534,13384,5097,31,1946,26,3896
11/24/16,HR,1,236,6691,2383,0,394,0,1973
11/25/16,HR,1,238,6834,4234,0,566,0,656
11/26/16,HR,1,606,14876,4981,2,2799,44,4419
11/27/16,HR,1,809,21815,6775,1442,6576,41,7177
11/28/16,HR,1,1176,43923,10836,2731,14010,56,20623
11/29/16,HR,1,687,19609,5570,30,7803,0,6174
11/30/16,HR,1,732,18308,5521,130,8599,1,5691
12/1/16,HR,1,571,15115,6968,0,2729,27,3531
12/2/16,HR,1,472,11728,4415,163,2878,33,3335
12/3/16,HR,1,357,7779,3123,0,1018,0,1551
12/4/16,HR,1,758,27156,6811,3498,9826,0,8932
12/5/16,HR,1,683,13680,4576,866,3739,26,3987
12/6/16,HR,1,490,11490,4892,183,5026,24,3484
12/7/16,HR,1,482,13920,8008,53,3793,5,2222
12/8/16,HR,1,748,23992,8308,1691,4136,24,8849
12/9/16,HR,1,792,18796,6185,491,5236,23,5902
12/10/16,HR,1,524,12969,5259,670,2627,0,2904
12/11/16,HR,1,961,27964,9493,3464,8874,9,8079
12/12/16,HR,1,806,19244,8321,252,5774,8,4622
12/13/16,HR,1,523,10844,4100,155,5073,0,2886
12/14/16,HR,1,670,18414,8190,126,5728,13,5480
12/15/16,HR,1,1202,40732,9986,437,15296,123,18367
12/16/16,HR,1,1338,46756,14441,3961,13297,137,18358
12/17/16,HR,1,1674,114390,29069,16139,23396,257,55596
12/18/16,HR,1,1691,82903,31625,750,8715,183,35940
12/19/16,HR,1,1319,36727,13924,357,4493,42,12183
12/20/16,HR,1,1113,31183,10015,49,4642,103,11410
12/21/16,HR,1,1048,36198,11532,1314,10751,174,13313
12/22/16,HR,1,1219,41449,12768,469,8593,104,18150
12/23/16,HR,1,1090,38842,12617,1071,12065,99,12739
12/24/16,HR,1,728,21680,7716,1030,2986,37,6902
12/25/16,HR,1,629,19776,7131,1749,2364,29,5869
12/26/16,HR,1,1014,39532,12570,151,10960,124,15313
12/27/16,HR,1,975,30582,10762,21,5244,51,10524
12/28/16,HR,1,805,24482,8522,47,3737,113,9583
12/29/16,HR,1,855,22601,7384,193,5822,48,7627
12/30/16,HR,1,799,20851,7082,153,3847,43,7740
12/31/16,HR,1,535,11801,4829,44,1999,67,2516
1/1/16,CRM,1,128,2173,785,34,502,0,463
1/2/16,CRM,1,182,5478,1259,252,1044,82,1981
1/3/16,CRM,1,254,9281,1828,959,2600,73,3815
1/4/16,CRM,1,241,8747,1885,490,3197,0,2216
1/5/16,CRM,1,195,7188,1723,533,2350,0,1922
1/6/16,CRM,1,151,5393,1001,133,1589,30,2008
1/7/16,CRM,1,100,1502,550,0,371,20,133
1/8/16,CRM,1,125,2814,668,0,714,0,696
1/9/16,CRM,1,122,3218,555,371,669,0,1074
1/10/16,CRM,1,95,1124,168,48,281,21,286
1/11/16,CRM,1,110,2698,369,28,855,0,1332
1/12/16,CRM,1,75,1514,711,81,580,0,264
1/13/16,CRM,1,87,1821,351,167,667,0,517
1/14/16,CRM,1,92,2570,376,59,1210,0,896
1/15/16,CRM,1,122,1811,561,56,759,0,261
1/16/16,CRM,1,107,2788,375,32,990,18,1303
1/17/16,CRM,1,92,2342,657,0,1121,0,673
1/18/16,CRM,1,101,2518,471,173,684,0,723
1/19/16,CRM,1,105,3351,633,0,1064,0,1471
1/20/16,CRM,1,63,1473,592,20,579,0,224
1/21/16,CRM,1,75,1752,774,0,481,0,420
1/22/16,CRM,1,102,1712,374,0,666,0,668
1/23/16,CRM,1,66,1229,640,41,242,0,208
1/24/16,CRM,1,64,708,219,79,200,0,87
1/25/16,CRM,1,83,2293,605,569,232,0,349
1/26/16,CRM,1,66,1491,426,70,263,0,413
1/27/16,CRM,1,57,1156,586,52,256,0,67
1/28/16,CRM,1,86,1956,799,83,507,0,269
1/29/16,CRM,1,91,3765,974,43,1058,0,1413
1/30/16,CRM,1,97,2398,1115,15,301,34,467
1/31/16,CRM,1,126,4120,1220,33,633,8,1439
2/1/16,CRM,1,82,1630,740,0,343,0,261
2/2/16,CRM,1,63,1496,190,56,659,0,565
2/3/16,CRM,1,62,1935,1362,58,363,0,44
2/4/16,CRM,1,81,1512,547,98,195,0,357
2/5/16,CRM,1,88,3391,834,919,898,0,543
2/6/16,CRM,1,62,1311,661,0,167,13,231
2/7/16,CRM,1,66,1585,514,76,307,0,456
2/8/16,CRM,1,76,1502,391,0,490,0,355
2/9/16,CRM,1,101,3351,1139,349,294,0,1104
2/10/16,CRM,1,73,1950,624,0,337,20,671
2/11/16,CRM,1,90,1794,752,61,264,11,204
2/12/16,CRM,1,107,1420,372,6,784,0,267
2/13/16,CRM,1,101,2260,1064,35,562,45,576
2/14/16,CRM,1,107,3005,1369,72,889,0,686
2/15/16,CRM,1,143,4052,1204,216,1031,0,1271
2/16/16,CRM,1,99,2699,620,20,795,0,928
2/17/16,CRM,1,116,3570,682,0,1562,13,1507
2/18/16,CRM,1,85,1731,355,142,434,0,444
2/19/16,CRM,1,90,3387,751,0,1277,17,1240
2/20/16,CRM,1,61,1870,573,0,175,0,535
2/21/16,CRM,1,98,3060,301,6,758,0,1395
2/22/16,CRM,1,93,2689,966,0,857,0,874
2/23/16,CRM,1,62,1447,629,47,395,0,286
2/24/16,CRM,1,108,5303,1756,531,1153,0,1398
2/25/16,CRM,1,97,1932,805,0,338,87,341
2/26/16,CRM,1,56,1231,557,0,179,0,364
2/27/16,CRM,1,73,2212,856,207,278,0,531
2/28/16,CRM,1,96,2953,954,103,559,36,1187
2/29/16,CRM,1,110,2949,653,0,634,0,1091
3/1/16,CRM,1,104,4174,938,12,1458,0,1383
3/2/16,CRM,1,85,2268,1032,0,495,0,506
3/3/16,CRM,1,94,2864,720,0,745,0,1236
3/4/16,CRM,1,104,2579,666,41,1289,0,915
3/5/16,CRM,1,93,2233,649,0,607,27,573
3/6/16,CRM,1,110,3793,1305,58,1003,0,1169
3/7/16,CRM,1,77,1032,296,27,545,0,241
3/8/16,CRM,1,83,2897,958,0,999,0,692
3/9/16,CRM,1,103,3943,821,0,1918,0,1200
3/10/16,CRM,1,132,4963,658,277,1678,6,2486
3/11/16,CRM,1,135,4415,654,0,1944,0,2084
3/12/16,CRM,1,116,4469,1339,0,1463,0,1638
3/13/16,CRM,1,179,3944,861,23,1556,53,1424
3/14/16,CRM,1,137,2827,771,0,845,0,1084
3/15/16,CRM,1,103,1515,633,59,861,14,212
3/16/16,CRM,1,105,1998,743,16,691,30,520
3/17/16,CRM,1,138,2504,793,0,601,4,845
3/18/16,CRM,1,116,2236,602,0,610,23,600
3/19/16,CRM,1,113,2667,1110,0,339,0,921
3/20/16,CRM,1,124,2690,860,82,797,16,738
3/21/16,CRM,1,125,4133,535,0,1452,51,2049
3/22/16,CRM,1,113,1859,336,0,733,48,744
3/23/16,CRM,1,106,1879,580,20,457,108,489
3/24/16,CRM,1,139,2964,1268,10,1337,31,888
3/25/16,CRM,1,135,3589,1392,12,706,15,1322
3/26/16,CRM,1,73,1222,264,307,342,0,110
3/27/16,CRM,1,76,1937,949,0,703,0,567
3/28/16,CRM,1,143,2679,1264,26,1031,34,496
3/29/16,CRM,1,123,2742,817,24,425,13,1146
3/30/16,CRM,1,104,1979,510,116,449,118,616
3/31/16,CRM,1,144,4195,1278,46,996,0,1532
4/1/16,CRM,1,104,1631,723,165,492,0,138
4/2/16,CRM,1,137,3988,735,170,1216,0,1253
4/3/16,CRM,1,110,2648,1014,101,595,7,674
4/4/16,CRM,1,141,2648,697,10,1404,64,655
4/5/16,CRM,1,110,2049,492,0,984,0,418
4/6/16,CRM,1,85,2300,943,0,282,0,764
4/7/16,CRM,1,107,2578,878,2,657,0,985
4/8/16,CRM,1,142,4281,903,0,1397,1,2121
4/9/16,CRM,1,86,2987,551,66,251,46,1415
4/10/16,CRM,1,148,3733,747,0,1350,18,1305
4/11/16,CRM,1,123,3139,939,41,634,12,1031
4/12/16,CRM,1,71,1736,786,17,750,0,255
4/13/16,CRM,1,80,1944,651,0,451,16,723
4/14/16,CRM,1,110,1940,893,0,731,18,157
4/15/16,CRM,1,121,2204,688,0,1283,0,638
4/16/16,CRM,1,76,1905,781,0,294,0,624
4/17/16,CRM,1,114,2383,959,0,914,15,401
4/18/16,CRM,1,123,3723,1016,0,464,0,1750
4/19/16,CRM,1,72,1108,373,0,177,0,258
4/20/16,CRM,1,69,841,270,0,257,0,111
4/21/16,CRM,1,77,1219,503,0,475,0,89
4/22/16,CRM,1,101,3094,392,0,1654,38,984
4/23/16,CRM,1,65,784,288,0,170,0,95
4/24/16,CRM,1,135,3876,957,140,1658,15,1070
4/25/16,CRM,1,95,2037,784,7,722,0,677
4/26/16,CRM,1,58,939,397,0,781,0,186
4/27/16,CRM,1,88,1756,391,18,1175,0,426
4/28/16,CRM,1,84,2049,517,0,708,48,737
4/29/16,CRM,1,84,1810,754,5,1119,0,371
4/30/16,CRM,1,80,1748,513,0,653,15,449
5/1/16,CRM,1,92,2267,852,0,653,0,811
5/2/16,CRM,1,92,1739,706,41,795,0,324
5/3/16,CRM,1,48,1281,364,0,381,0,580
5/4/16,CRM,1,110,2013,775,16,1881,43,313
5/5/16,CRM,1,105,1836,391,48,1021,0,407
5/6/16,CRM,1,115,2818,495,36,1255,0,940
5/7/16,CRM,1,85,2011,778,0,501,20,499
5/8/16,CRM,1,85,1565,499,10,749,20,469
5/9/16,CRM,1,102,1767,518,5,777,7,494
5/10/16,CRM,1,68,1538,508,0,521,0,267
5/11/16,CRM,1,71,1077,334,0,399,0,227
5/12/16,CRM,1,82,1954,429,0,359,0,898
5/13/16,CRM,1,126,2271,572,0,862,73,567
5/14/16,CRM,1,73,1588,803,0,372,18,158
5/15/16,CRM,1,110,2865,1414,0,390,30,691
5/16/16,CRM,1,133,1992,576,48,1056,20,355
5/17/16,CRM,1,90,1577,597,0,213,0,412
5/18/16,CRM,1,82,1919,1057,0,263,6,457
5/19/16,CRM,1,98,2211,741,0,937,14,678
5/20/16,CRM,1,159,5764,1473,128,2115,1,1742
5/21/16,CRM,1,102,1710,792,0,381,25,299
5/22/16,CRM,1,86,1882,630,0,273,8,511
5/23/16,CRM,1,98,2385,783,0,708,17,539
5/24/16,CRM,1,97,1795,215,0,675,17,602
5/25/16,CRM,1,86,2697,1142,112,1088,0,667
5/26/16,CRM,1,118,2840,780,54,1083,0,1152
5/27/16,CRM,1,97,2464,835,0,379,0,844
5/28/16,CRM,1,70,1295,721,0,112,0,64
5/29/16,CRM,1,43,695,399,0,197,0,44
5/30/16,CRM,1,40,814,420,9,41,0,197
5/31/16,CRM,1,85,2777,671,558,951,0,609
6/1/16,CRM,1,76,1093,372,17,319,29,140
6/2/16,CRM,1,118,2681,710,0,1257,0,790
6/3/16,CRM,1,96,2127,749,137,857,0,366
6/4/16,CRM,1,84,1725,334,20,149,33,655
6/5/16,CRM,1,96,2015,376,45,885,67,716
6/6/16,CRM,1,93,1897,876,33,450,0,367
6/7/16,CRM,1,77,1000,196,0,514,22,192
6/8/16,CRM,1,106,3073,560,0,1011,0,1212
6/9/16,CRM,1,135,3893,1259,0,1306,39,1397
6/10/16,CRM,1,122,3176,785,0,1092,0,1588
6/11/16,CRM,1,97,1902,522,0,507,0,422
6/12/16,CRM,1,113,1817,388,9,770,0,296
6/13/16,CRM,1,161,5291,1211,0,1533,7,2567
6/14/16,CRM,1,151,4026,1392,8,1356,16,1626
6/15/16,CRM,1,109,1813,823,69,503,13,162
6/16/16,CRM,1,103,2662,877,637,657,0,409
6/17/16,CRM,1,101,1604,370,0,726,13,598
6/18/16,CRM,1,101,1363,352,84,737,15,190
6/19/16,CRM,1,124,2771,1284,0,790,36,571
6/20/16,CRM,1,110,2011,306,747,1167,0,283
6/21/16,CRM,1,103,2510,526,327,982,0,926
6/22/16,CRM,1,107,3515,1150,6,862,0,1436
6/23/16,CRM,1,173,4844,1109,0,2176,0,1559
6/24/16,CRM,1,236,9132,2205,0,2972,162,3877
6/25/16,CRM,1,216,6769,1341,40,2686,16,2977
6/26/16,CRM,1,87,2163,394,53,1062,0,444
6/27/16,CRM,1,97,2527,1174,0,623,0,659
6/28/16,CRM,1,165,4014,938,508,1414,0,891
6/29/16,CRM,1,177,4420,1217,0,1843,20,1581
6/30/16,CRM,1,184,7821,2930,9,1928,15,2631
7/1/16,CRM,1,140,3700,1274,0,1608,22,698
7/2/16,CRM,1,91,2014,953,12,353,0,485
7/3/16,CRM,1,55,1365,968,0,134,13,79
7/4/16,CRM,1,58,1152,347,148,220,0,361
7/5/16,CRM,1,120,3227,1174,81,1045,0,819
7/6/16,CRM,1,105,1815,481,156,753,0,370
7/7/16,CRM,1,129,3414,437,35,1841,0,1077
7/8/16,CRM,1,176,5383,1191,0,2615,70,1503
7/9/16,CRM,1,117,3604,1541,154,324,0,1117
7/10/16,CRM,1,113,2520,1165,81,751,25,294
7/11/16,CRM,1,99,2058,656,40,716,11,404
7/12/16,CRM,1,75,1516,698,0,328,3,130
7/13/16,CRM,1,109,2540,541,7,1297,0,708
7/14/16,CRM,1,83,2349,945,107,528,33,682
7/15/16,CRM,1,112,2683,880,174,685,0,858
7/16/16,CRM,1,110,2232,761,21,472,48,424
7/17/16,CRM,1,104,2383,560,0,942,10,623
7/18/16,CRM,1,142,4922,1505,26,1263,0,1952
7/19/16,CRM,1,102,1990,684,0,551,25,411
7/20/16,CRM,1,93,2069,936,0,234,15,567
7/21/16,CRM,1,117,2269,712,53,1142,32,288
7/22/16,CRM,1,189,4273,1012,22,2426,109,876
7/23/16,CRM,1,106,2046,530,65,541,26,586
7/24/16,CRM,1,109,2444,1064,170,1082,36,421
7/25/16,CRM,1,104,2380,207,60,907,43,669
7/26/16,CRM,1,139,3239,824,8,1418,41,738
7/27/16,CRM,1,116,2735,1543,12,519,9,479
7/28/16,CRM,1,108,2650,612,12,906,33,982
7/29/16,CRM,1,120,2039,552,0,835,0,449
7/30/16,CRM,1,129,2362,475,426,936,20,399
7/31/16,CRM,1,113,2252,897,0,500,6,564
8/1/16,CRM,1,202,5595,1356,17,2506,57,1308
8/2/16,CRM,1,164,3785,898,240,1261,1,1378
8/3/16,CRM,1,143,2602,925,33,485,0,625
8/4/16,CRM,1,156,3193,413,0,1903,102,707
8/5/16,CRM,1,119,3504,687,0,1245,7,1213
8/6/16,CRM,1,105,2172,732,147,514,11,588
8/7/16,CRM,1,155,3162,458,0,1899,80,846
8/8/16,CRM,1,150,2883,525,0,1068,30,468
8/9/16,CRM,1,169,3610,749,97,1206,0,1527
8/10/16,CRM,1,138,2728,556,71,815,16,1167
8/11/16,CRM,1,115,1581,532,6,855,0,258
8/12/16,CRM,1,146,3485,963,220,1152,43,1060
8/13/16,CRM,1,138,3733,1241,79,410,7,1250
8/14/16,CRM,1,88,1694,707,78,480,17,382
8/15/16,CRM,1,135,3468,1328,79,737,0,821
8/16/16,CRM,1,212,6111,1010,247,3355,22,1924
8/17/16,CRM,1,134,2884,581,367,1153,49,799
8/18/16,CRM,1,129,3017,874,243,1096,5,969
8/19/16,CRM,1,147,3656,971,217,1585,0,943
8/20/16,CRM,1,150,4632,1795,0,968,22,1202
8/21/16,CRM,1,128,3461,822,0,876,39,1366
8/22/16,CRM,1,99,1395,232,53,689,0,283
8/23/16,CRM,1,78,2085,782,50,516,0,593
8/24/16,CRM,1,84,1819,301,300,652,13,448
8/25/16,CRM,1,80,1854,592,41,783,18,592
